season,matchday,hometeam,awayteam,homegoals,awaygoals
1976,32,Saarbrücken,Gladbach,2,2
1976,32,Bayern,Karlsruhe,5,0
1976,32,Düsseldorf,K'lautern,2,3
1976,32,Braunschweig,Bremen,0,1
1976,32,TeBe Berlin,Dortmund,2,3
1976,32,Schalke,Hertha,4,0
1976,32,RW Essen,Frankfurt,1,8
1976,33,Dortmund,Köln,1,2
1976,33,RW Essen,Düsseldorf,5,3
1976,33,Gladbach,Karlsruhe,5,1
1976,33,Duisburg,Saarbrücken,2,3
1976,33,Hertha,Hamburger SV,2,1
1976,33,Bochum,Schalke,1,2
1976,33,Bremen,TeBe Berlin,0,0
1976,33,K'lautern,Braunschweig,1,3
1976,33,Frankfurt,Bayern,2,1
1976,34,Bayern,Gladbach,2,2
1976,34,Braunschweig,RW Essen,6,0
1976,34,TeBe Berlin,K'lautern,4,2
1976,34,Köln,Bremen,3,0
1976,34,Schalke,Dortmund,4,2
1976,34,Hamburger SV,Bochum,5,1
1976,34,Saarbrücken,Hertha,1,1
1976,34,Karlsruhe,Duisburg,2,1
1976,34,Düsseldorf,Frankfurt,1,2
1977,1,Düsseldorf,Köln,5,1
1977,1,St. Pauli,Bremen,3,1
1977,1,Stuttgart,Bayern,3,3
1977,1,K'lautern,Braunschweig,2,1
1977,1,Frankfurt,Saarbrücken,4,0
1977,1,1860 München,Schalke,0,0
1977,1,Duisburg,Hamburger SV,5,2
1977,1,Hertha,Dortmund,3,1
1977,1,Bochum,Gladbach,0,0
1977,2,Schalke,Frankfurt,3,2
1977,2,Bremen,Düsseldorf,2,1
1977,2,Gladbach,Hertha,2,1
1977,2,Hamburger SV,1860 München,3,0
1977,2,Saarbrücken,K'lautern,3,3
1977,2,Braunschweig,Stuttgart,3,1
1977,2,Bayern,St. Pauli,4,2
1977,2,Köln,Bochum,2,1
1977,2,Dortmund,Duisburg,2,1
1977,3,K'lautern,Schalke,0,0
1977,3,Düsseldorf,Bayern,4,2
1977,3,St. Pauli,Braunschweig,0,1
1977,3,Frankfurt,Hamburger SV,0,2
1977,3,1860 München,Dortmund,0,2
1977,3,Duisburg,Gladbach,1,1
1977,3,Köln,Bremen,7,2
1977,3,Bochum,Hertha,5,0
1977,3,Stuttgart,Saarbrücken,1,0
1977,4,Bremen,Bochum,1,0
1977,4,Gladbach,1860 München,2,1
1977,4,Hamburger SV,K'lautern,3,1
1977,4,Schalke,Stuttgart,3,1
1977,4,Saarbrücken,St. Pauli,4,0
1977,4,Braunschweig,Düsseldorf,2,0
1977,4,Bayern,Köln,0,3
1977,4,Hertha,Duisburg,2,2
1977,4,Dortmund,Frankfurt,0,2
1977,5,K'lautern,Dortmund,4,0
1977,5,St. Pauli,Schalke,1,1
1977,5,Stuttgart,Hamburger SV,1,2
1977,5,Frankfurt,Gladbach,4,2
1977,5,1860 München,Hertha,2,3
1977,5,Bremen,Bayern,1,1
1977,5,Köln,Braunschweig,6,0
1977,5,Bochum,Duisburg,1,2
1977,5,Düsseldorf,Saarbrücken,2,1
1977,6,Gladbach,K'lautern,2,2
1977,6,Hamburger SV,St. Pauli,0,2
1977,6,Schalke,Düsseldorf,1,0
1977,6,Saarbrücken,Köln,1,0
1977,6,Braunschweig,Bremen,2,0
1977,6,Bayern,Bochum,1,1
1977,6,Duisburg,1860 München,1,1
1977,6,Hertha,Frankfurt,2,0
1977,6,Dortmund,Stuttgart,4,1
1977,7,Bremen,Saarbrücken,1,1
1977,7,Frankfurt,Duisburg,3,1
1977,7,Düsseldorf,Hamburger SV,3,1
1977,7,St. Pauli,Dortmund,3,6
1977,7,Stuttgart,Gladbach,2,0
1977,7,K'lautern,Hertha,2,0
1977,7,Bayern,Braunschweig,3,2
1977,7,Köln,Schalke,2,4
1977,7,Bochum,1860 München,2,0
1977,8,Duisburg,K'lautern,3,2
1977,8,Gladbach,St. Pauli,2,1
1977,8,Hamburger SV,Köln,1,0
1977,8,Schalke,Bremen,1,0
1977,8,Braunschweig,Bochum,3,1
1977,8,1860 München,Frankfurt,2,4
1977,8,Hertha,Stuttgart,1,1
1977,8,Dortmund,Düsseldorf,1,2
1977,8,Saarbrücken,Bayern,2,1
1977,9,Stuttgart,Duisburg,1,0
1977,9,Düsseldorf,Gladbach,1,3
1977,9,St. Pauli,Hertha,3,0
1977,9,K'lautern,1860 München,1,0
1977,9,Braunschweig,Saarbrücken,3,0
1977,9,Bayern,Schalke,7,1
1977,9,Bremen,Hamburger SV,1,2
1977,9,Köln,Dortmund,4,1
1977,9,Bochum,Frankfurt,0,1
1977,10,Saarbrücken,Bochum,0,1
1977,10,Duisburg,St. Pauli,4,3
1977,10,Dortmund,Bremen,4,1
1977,10,Gladbach,Köln,2,5
1977,10,Hamburger SV,Bayern,2,2
1977,10,Schalke,Braunschweig,1,0
1977,10,Frankfurt,K'lautern,1,3
1977,10,1860 München,Stuttgart,1,2
1977,10,Hertha,Düsseldorf,0,0
1977,11,Düsseldorf,Duisburg,0,0
1977,11,St. Pauli,1860 München,4,1
1977,11,Stuttgart,Frankfurt,2,1
1977,11,Saarbrücken,Schalke,2,1
1977,11,Braunschweig,Hamburger SV,4,0
1977,11,Bayern,Dortmund,3,0
1977,11,Bremen,Gladbach,3,2
1977,11,Köln,Hertha,3,1
1977,11,Bochum,K'lautern,0,1
1977,12,Gladbach,Bayern,2,0
1977,12,Hamburger SV,Saarbrücken,1,2
1977,12,Schalke,Bochum,3,1
1977,12,K'lautern,Stuttgart,0,4
1977,12,Frankfurt,St. Pauli,5,2
1977,12,1860 München,Düsseldorf,0,1
1977,12,Duisburg,Köln,1,2
1977,12,Hertha,Bremen,2,0
1977,12,Dortmund,Braunschweig,2,0
1977,13,Düsseldorf,Frankfurt,2,1
1977,13,St. Pauli,K'lautern,0,3
1977,13,Braunschweig,Gladbach,0,6
1977,13,Bayern,Hertha,0,2
1977,13,Bremen,Duisburg,4,2
1977,13,Köln,1860 München,6,2
1977,13,Bochum,Stuttgart,1,0
1977,13,Schalke,Hamburger SV,2,2
1977,13,Saarbrücken,Dortmund,2,2
1977,14,K'lautern,Düsseldorf,3,2
1977,14,Gladbach,Saarbrücken,6,1
1977,14,Hamburger SV,Bochum,3,1
1977,14,Stuttgart,St. Pauli,1,0
1977,14,Frankfurt,Köln,2,2
1977,14,1860 München,Bremen,0,0
1977,14,Duisburg,Bayern,6,3
1977,14,Hertha,Braunschweig,1,0
1977,14,Dortmund,Schalke,2,1
1977,15,Düsseldorf,Stuttgart,1,0
1977,15,St. Pauli,Bochum,1,1
1977,15,Schalke,Gladbach,1,2
1977,15,Saarbrücken,Hertha,2,2
1977,15,Braunschweig,Duisburg,1,0
1977,15,Bayern,1860 München,1,3
1977,15,Bremen,Frankfurt,3,0
1977,15,Köln,K'lautern,4,1
1977,15,Dortmund,Hamburger SV,2,1
1977,16,K'lautern,Bremen,2,1
1977,16,Duisburg,Saarbrücken,5,0
1977,16,Gladbach,Hamburger SV,2,1
1977,16,St. Pauli,Düsseldorf,2,1
1977,16,Stuttgart,Köln,3,0
1977,16,Frankfurt,Bayern,4,0
1977,16,1860 München,Braunschweig,1,0
1977,16,Hertha,Schalke,2,1
1977,16,Bochum,Dortmund,1,0
1977,17,Düsseldorf,Bochum,1,1
1977,17,Hamburger SV,Hertha,2,2
1977,17,Schalke,Duisburg,0,1
1977,17,Saarbrücken,1860 München,1,1
1977,17,Braunschweig,Frankfurt,1,1
1977,17,Bayern,K'lautern,4,2
1977,17,Bremen,Stuttgart,0,1
1977,17,Köln,St. Pauli,4,1
1977,17,Dortmund,Gladbach,3,3
1977,18,Gladbach,Bochum,2,2
1977,18,Köln,Düsseldorf,1,0
1977,18,Bremen,St. Pauli,4,0
1977,18,Bayern,Stuttgart,2,0
1977,18,Braunschweig,K'lautern,3,1
1977,18,Saarbrücken,Frankfurt,0,0
1977,18,Schalke,1860 München,2,1
1977,18,Hamburger SV,Duisburg,4,1
1977,18,Dortmund,Hertha,1,1
1977,19,Hertha,Gladbach,2,1
1977,19,1860 München,Hamburger SV,2,2
1977,19,Frankfurt,Schalke,3,0
1977,19,K'lautern,Saarbrücken,2,1
1977,19,Stuttgart,Braunschweig,5,0
1977,19,St. Pauli,Bayern,0,0
1977,19,Düsseldorf,Bremen,2,0
1977,19,Bochum,Köln,0,0
1977,19,Duisburg,Dortmund,1,2
1977,20,Bayern,Düsseldorf,0,0
1977,20,Braunschweig,St. Pauli,2,0
1977,20,Saarbrücken,Stuttgart,1,1
1977,20,Schalke,K'lautern,3,0
1977,20,Dortmund,1860 München,1,3
1977,20,Gladbach,Duisburg,1,3
1977,20,Bremen,Köln,0,2
1977,20,Hertha,Bochum,4,3
1977,20,Hamburger SV,Frankfurt,0,0
1977,21,1860 München,Gladbach,1,1
1977,21,K'lautern,Hamburger SV,3,0
1977,21,Stuttgart,Schalke,6,1
1977,21,St. Pauli,Saarbrücken,1,3
1977,21,Düsseldorf,Braunschweig,2,0
1977,21,Köln,Bayern,2,0
1977,21,Bochum,Bremen,2,0
1977,21,Duisburg,Hertha,2,1
1977,21,Frankfurt,Dortmund,2,1
1977,22,Saarbrücken,Düsseldorf,1,1
1977,22,Schalke,St. Pauli,4,1
1977,22,Hamburger SV,Stuttgart,2,0
1977,22,Dortmund,K'lautern,4,0
1977,22,Gladbach,Frankfurt,2,0
1977,22,Hertha,1860 München,4,1
1977,22,Bayern,Bremen,3,1
1977,22,Braunschweig,Köln,1,0
1977,22,Duisburg,Bochum,0,0
1977,23,K'lautern,Gladbach,0,3
1977,23,St. Pauli,Hamburger SV,2,3
1977,23,Düsseldorf,Schalke,1,1
1977,23,Köln,Saarbrücken,3,1
1977,23,Bremen,Braunschweig,2,1
1977,23,Bochum,Bayern,2,1
1977,23,1860 München,Duisburg,4,0
1977,23,Frankfurt,Hertha,0,5
1977,23,Stuttgart,Dortmund,4,1
1977,24,Saarbrücken,Bremen,1,1
1977,24,Duisburg,Frankfurt,3,0
1977,24,Hamburger SV,Düsseldorf,0,3
1977,24,Dortmund,St. Pauli,1,1
1977,24,Gladbach,Stuttgart,3,1
1977,24,Hertha,K'lautern,2,1
1977,24,Braunschweig,Bayern,1,1
1977,24,Schalke,Köln,2,0
1977,24,1860 München,Bochum,2,0
1977,25,K'lautern,Duisburg,6,1
1977,25,St. Pauli,Gladbach,0,1
1977,25,Köln,Hamburger SV,6,1
1977,25,Bremen,Schalke,2,0
1977,25,Bayern,Saarbrücken,7,1
1977,25,Bochum,Braunschweig,1,1
1977,25,Frankfurt,1860 München,1,0
1977,25,Stuttgart,Hertha,1,0
1977,25,Düsseldorf,Dortmund,1,0
1977,26,Hertha,St. Pauli,5,0
1977,26,1860 München,K'lautern,2,2
1977,26,Schalke,Bayern,3,2
1977,26,Hamburger SV,Bremen,1,1
1977,26,Dortmund,Köln,1,2
1977,26,Frankfurt,Bochum,5,3
1977,26,Saarbrücken,Braunschweig,0,1
1977,26,Gladbach,Düsseldorf,3,2
1977,26,Duisburg,Stuttgart,2,1
1977,27,Köln,Gladbach,1,1
1977,27,Bayern,Hamburger SV,2,0
1977,27,Stuttgart,1860 München,3,1
1977,27,Düsseldorf,Hertha,0,0
1977,27,Bremen,Dortmund,3,1
1977,27,Braunschweig,Schalke,3,1
1977,27,Bochum,Saarbrücken,4,2
1977,27,K'lautern,Frankfurt,2,0
1977,27,St. Pauli,Duisburg,2,2
1977,28,K'lautern,Bochum,4,1
1977,28,Duisburg,Düsseldorf,0,0
1977,28,1860 München,St. Pauli,4,1
1977,28,Frankfurt,Stuttgart,2,0
1977,28,Schalke,Saarbrücken,2,0
1977,28,Hamburger SV,Braunschweig,4,2
1977,28,Dortmund,Bayern,1,1
1977,28,Gladbach,Bremen,4,0
1977,28,Hertha,Köln,1,1
1977,29,Bremen,Hertha,4,2
1977,29,Bayern,Gladbach,1,1
1977,29,Saarbrücken,Hamburger SV,3,5
1977,29,Bochum,Schalke,1,1
1977,29,Stuttgart,K'lautern,3,0
1977,29,St. Pauli,Frankfurt,5,3
1977,29,Düsseldorf,1860 München,2,0
1977,29,Köln,Duisburg,5,2
1977,29,Braunschweig,Dortmund,0,1
1977,30,K'lautern,St. Pauli,2,1
1977,30,Stuttgart,Bochum,3,1
1977,30,Frankfurt,Düsseldorf,4,0
1977,30,Gladbach,Braunschweig,3,1
1977,30,Hertha,Bayern,3,1
1977,30,Duisburg,Bremen,2,0
1977,30,1860 München,Köln,1,3
1977,30,Hamburger SV,Schalke,2,0
1977,30,Dortmund,Saarbrücken,2,1
1977,31,Bochum,Hamburger SV,2,1
1977,31,Saarbrücken,Gladbach,0,1
1977,31,St. Pauli,Stuttgart,1,1
1977,31,Düsseldorf,K'lautern,4,1
1977,31,Köln,Frankfurt,0,1
1977,31,Bremen,1860 München,2,0
1977,31,Bayern,Duisburg,3,2
1977,31,Braunschweig,Hertha,1,1
1977,31,Schalke,Dortmund,0,2
1977,32,Stuttgart,Düsseldorf,1,1
1977,32,Bochum,St. Pauli,4,0
1977,32,Gladbach,Schalke,2,1
1977,32,Hertha,Saarbrücken,1,1
1977,32,Duisburg,Braunschweig,3,1
1977,32,1860 München,Bayern,1,1
1977,32,Frankfurt,Bremen,0,2
1977,32,K'lautern,Köln,0,2
1977,32,Hamburger SV,Dortmund,4,1
1977,33,Hamburger SV,Gladbach,2,6
1977,33,Düsseldorf,St. Pauli,3,1
1977,33,Köln,Stuttgart,2,1
1977,33,Bremen,K'lautern,5,3
1977,33,Bayern,Frankfurt,2,1
1977,33,Braunschweig,1860 München,2,1
1977,33,Saarbrücken,Duisburg,1,2
1977,33,Schalke,Hertha,2,0
1977,33,Dortmund,Bochum,5,3
1977,34,Bochum,Düsseldorf,2,1
1977,34,Hertha,Hamburger SV,3,2
1977,34,Duisburg,Schalke,1,0
1977,34,1860 München,Saarbrücken,2,0
1977,34,Frankfurt,Braunschweig,2,0
1977,34,K'lautern,Bayern,5,0
1977,34,Stuttgart,Bremen,2,0
1977,34,St. Pauli,Köln,0,5
1977,34,Gladbach,Dortmund,12,0
1978,1,Duisburg,Bielefeld,1,1
1978,1,Schalke,Frankfurt,4,0
1978,1,Dortmund,Bayern,1,0
1978,1,Hamburger SV,Gladbach,3,0
1978,1,Düsseldorf,Bremen,3,1
1978,1,Nürnberg,Bochum,0,2
1978,1,K'lautern,Stuttgart,5,1
1978,1,Darmstadt,Hertha,0,0
1978,1,Braunschweig,Köln,1,0
1978,2,Hertha,K'lautern,0,3
1978,2,Köln,Darmstadt,2,1
1978,2,Stuttgart,Nürnberg,4,0
1978,2,Bochum,Düsseldorf,2,2
1978,2,Bremen,Hamburger SV,1,1
1978,2,Gladbach,Dortmund,2,2
1978,2,Bayern,Duisburg,6,2
1978,2,Bielefeld,Schalke,3,2
1978,2,Frankfurt,Braunschweig,3,1
1978,3,Dortmund,Bremen,1,0
1978,3,Düsseldorf,Stuttgart,2,0
1978,3,Schalke,Bayern,2,1
1978,3,Duisburg,Gladbach,0,3
1978,3,Hamburger SV,Bochum,1,1
1978,3,Nürnberg,Hertha,2,1
1978,3,K'lautern,Köln,1,1
1978,3,Frankfurt,Bielefeld,1,0
1978,3,Braunschweig,Darmstadt,4,1
1978,4,Köln,Nürnberg,2,0
1978,4,Stuttgart,Hamburger SV,1,0
1978,4,Bochum,Dortmund,4,1
1978,4,Bremen,Duisburg,3,2
1978,4,Gladbach,Schalke,0,0
1978,4,Bayern,Frankfurt,3,1
1978,4,Bielefeld,Braunschweig,2,2
1978,4,Darmstadt,K'lautern,2,2
1978,4,Hertha,Düsseldorf,4,1
1978,5,Schalke,Bremen,2,1
1978,5,Duisburg,Bochum,1,0
1978,5,Dortmund,Stuttgart,4,3
1978,5,Hamburger SV,Hertha,4,1
1978,5,Düsseldorf,Köln,1,1
1978,5,Nürnberg,Darmstadt,3,2
1978,5,Bielefeld,Bayern,0,2
1978,5,Frankfurt,Gladbach,2,0
1978,5,Braunschweig,K'lautern,0,0
1978,6,Köln,Hamburger SV,1,3
1978,6,Stuttgart,Duisburg,2,0
1978,6,Bochum,Schalke,2,2
1978,6,Bremen,Frankfurt,0,2
1978,6,Gladbach,Bielefeld,4,1
1978,6,Bayern,Braunschweig,6,1
1978,6,K'lautern,Nürnberg,3,0
1978,6,Darmstadt,Düsseldorf,1,6
1978,6,Hertha,Dortmund,4,0
1978,7,Schalke,Stuttgart,2,3
1978,7,Duisburg,Hertha,3,2
1978,7,Dortmund,Köln,0,0
1978,7,Hamburger SV,Darmstadt,2,1
1978,7,Düsseldorf,K'lautern,2,2
1978,7,Bayern,Gladbach,3,1
1978,7,Bielefeld,Bremen,1,3
1978,7,Frankfurt,Bochum,4,2
1978,7,Braunschweig,Nürnberg,3,1
1978,8,Bochum,Bielefeld,1,0
1978,8,Nürnberg,Düsseldorf,3,2
1978,8,K'lautern,Hamburger SV,2,1
1978,8,Köln,Duisburg,3,3
1978,8,Stuttgart,Frankfurt,3,1
1978,8,Bremen,Bayern,1,1
1978,8,Gladbach,Braunschweig,2,3
1978,8,Darmstadt,Dortmund,3,2
1978,8,Hertha,Schalke,1,1
1978,9,Schalke,Köln,1,1
1978,9,Duisburg,Darmstadt,4,4
1978,9,Dortmund,K'lautern,2,3
1978,9,Hamburger SV,Nürnberg,4,1
1978,9,Gladbach,Bremen,4,0
1978,9,Bayern,Bochum,2,1
1978,9,Bielefeld,Stuttgart,1,1
1978,9,Frankfurt,Hertha,2,2
1978,9,Braunschweig,Düsseldorf,1,1
1978,10,Bremen,Braunschweig,3,1
1978,10,Köln,Frankfurt,0,2
1978,10,Stuttgart,Bayern,2,0
1978,10,Bochum,Gladbach,0,0
1978,10,Düsseldorf,Hamburger SV,0,2
1978,10,Nürnberg,Dortmund,2,2
1978,10,K'lautern,Duisburg,2,1
1978,10,Darmstadt,Schalke,1,2
1978,10,Hertha,Bielefeld,1,2
1978,11,Bremen,Bochum,3,3
1978,11,Schalke,K'lautern,1,1
1978,11,Duisburg,Nürnberg,1,0
1978,11,Dortmund,Düsseldorf,3,0
1978,11,Gladbach,Stuttgart,0,0
1978,11,Bayern,Hertha,1,1
1978,11,Bielefeld,Köln,1,0
1978,11,Frankfurt,Darmstadt,2,0
1978,11,Braunschweig,Hamburger SV,1,0
1978,12,Bochum,Braunschweig,3,0
1978,12,K'lautern,Frankfurt,2,1
1978,12,Darmstadt,Bielefeld,1,1
1978,12,Köln,Bayern,1,1
1978,12,Stuttgart,Bremen,1,1
1978,12,Hamburger SV,Dortmund,5,0
1978,12,Düsseldorf,Duisburg,3,0
1978,12,Nürnberg,Schalke,0,2
1978,12,Hertha,Gladbach,1,0
1978,13,Duisburg,Hamburger SV,0,2
1978,13,Schalke,Düsseldorf,1,2
1978,13,Bochum,Stuttgart,1,2
1978,13,Bremen,Hertha,1,1
1978,13,Gladbach,Köln,2,0
1978,13,Bayern,Darmstadt,1,1
1978,13,Bielefeld,K'lautern,0,1
1978,13,Frankfurt,Nürnberg,2,0
1978,13,Braunschweig,Dortmund,2,2
1978,14,Nürnberg,Bielefeld,0,1
1978,14,Darmstadt,Gladbach,2,0
1978,14,Köln,Bremen,2,0
1978,14,Stuttgart,Braunschweig,3,0
1978,14,Dortmund,Duisburg,4,1
1978,14,Hamburger SV,Schalke,4,2
1978,14,Düsseldorf,Frankfurt,4,2
1978,14,K'lautern,Bayern,2,1
1978,14,Hertha,Bochum,1,1
1978,15,Bochum,Köln,2,5
1978,15,Schalke,Dortmund,5,1
1978,15,Duisburg,Braunschweig,1,0
1978,15,Bremen,Darmstadt,3,0
1978,15,Gladbach,K'lautern,5,1
1978,15,Bayern,Nürnberg,4,0
1978,15,Bielefeld,Düsseldorf,2,0
1978,15,Frankfurt,Hamburger SV,0,0
1978,15,Hertha,Stuttgart,0,0
1978,16,K'lautern,Bremen,4,0
1978,16,Duisburg,Schalke,2,1
1978,16,Dortmund,Frankfurt,3,1
1978,16,Düsseldorf,Bayern,7,1
1978,16,Braunschweig,Hertha,0,1
1978,16,Köln,Stuttgart,1,2
1978,16,Hamburger SV,Bielefeld,3,1
1978,16,Nürnberg,Gladbach,1,0
1978,16,Darmstadt,Bochum,3,1
1978,17,Stuttgart,Darmstadt,3,0
1978,17,Bochum,K'lautern,2,2
1978,17,Gladbach,Düsseldorf,1,0
1978,17,Schalke,Braunschweig,4,4
1978,17,Bremen,Nürnberg,3,1
1978,17,Bayern,Hamburger SV,0,1
1978,17,Frankfurt,Duisburg,1,0
1978,17,Hertha,Köln,0,2
1978,17,Bielefeld,Dortmund,4,3
1978,18,Frankfurt,Schalke,3,1
1978,18,Stuttgart,K'lautern,3,0
1978,18,Hertha,Darmstadt,1,0
1978,18,Bayern,Dortmund,4,0
1978,18,Gladbach,Hamburger SV,4,3
1978,18,Köln,Braunschweig,3,1
1978,18,Bochum,Nürnberg,2,1
1978,18,Bielefeld,Duisburg,1,1
1978,18,Bremen,Düsseldorf,1,1
1978,19,Nürnberg,Stuttgart,1,0
1978,19,Düsseldorf,Bochum,1,1
1978,19,Darmstadt,Köln,0,1
1978,19,K'lautern,Hertha,3,0
1978,19,Braunschweig,Frankfurt,0,0
1978,19,Hamburger SV,Bremen,2,2
1978,19,Dortmund,Gladbach,1,1
1978,19,Duisburg,Bayern,3,1
1978,19,Schalke,Bielefeld,4,1
1978,20,Bayern,Schalke,2,1
1978,20,Hertha,Nürnberg,4,1
1978,20,Bielefeld,Frankfurt,0,0
1978,20,Darmstadt,Braunschweig,1,1
1978,20,Köln,K'lautern,2,2
1978,20,Bochum,Hamburger SV,2,1
1978,20,Stuttgart,Düsseldorf,5,0
1978,20,Bremen,Dortmund,4,4
1978,20,Gladbach,Duisburg,0,2
1978,21,Hamburger SV,Stuttgart,1,1
1978,21,Dortmund,Bochum,2,2
1978,21,Frankfurt,Bayern,2,1
1978,21,K'lautern,Darmstadt,2,0
1978,21,Düsseldorf,Hertha,3,1
1978,21,Nürnberg,Köln,1,1
1978,21,Braunschweig,Bielefeld,5,2
1978,21,Schalke,Gladbach,1,1
1978,21,Duisburg,Bremen,2,0
1978,22,Bremen,Schalke,3,1
1978,22,Bochum,Duisburg,0,0
1978,22,Stuttgart,Dortmund,1,1
1978,22,Hertha,Hamburger SV,1,3
1978,22,Köln,Düsseldorf,2,2
1978,22,Darmstadt,Nürnberg,1,3
1978,22,Bayern,Bielefeld,0,4
1978,22,Gladbach,Frankfurt,1,3
1978,22,K'lautern,Braunschweig,2,1
1978,23,Duisburg,Stuttgart,3,1
1978,23,Schalke,Bochum,1,3
1978,23,Frankfurt,Bremen,2,1
1978,23,Bielefeld,Gladbach,0,2
1978,23,Braunschweig,Bayern,0,0
1978,23,Nürnberg,K'lautern,0,0
1978,23,Düsseldorf,Darmstadt,4,0
1978,23,Dortmund,Hertha,3,0
1978,23,Hamburger SV,Köln,6,0
1978,24,Stuttgart,Schalke,4,0
1978,24,Hertha,Duisburg,1,0
1978,24,Köln,Dortmund,5,0
1978,24,Darmstadt,Hamburger SV,1,2
1978,24,K'lautern,Düsseldorf,3,0
1978,24,Gladbach,Bayern,1,7
1978,24,Bremen,Bielefeld,1,0
1978,24,Bochum,Frankfurt,0,0
1978,24,Nürnberg,Braunschweig,0,3
1978,25,Braunschweig,Gladbach,3,0
1978,25,Duisburg,Köln,2,1
1978,25,Frankfurt,Stuttgart,1,2
1978,25,Bielefeld,Bochum,1,2
1978,25,Bayern,Bremen,4,0
1978,25,Düsseldorf,Nürnberg,3,3
1978,25,Hamburger SV,K'lautern,3,0
1978,25,Dortmund,Darmstadt,0,0
1978,25,Schalke,Hertha,1,1
1978,26,Köln,Schalke,1,0
1978,26,Darmstadt,Duisburg,2,0
1978,26,K'lautern,Dortmund,3,1
1978,26,Nürnberg,Hamburger SV,3,3
1978,26,Bremen,Gladbach,3,1
1978,26,Bochum,Bayern,0,1
1978,26,Stuttgart,Bielefeld,5,1
1978,26,Hertha,Frankfurt,4,1
1978,26,Düsseldorf,Braunschweig,2,2
1978,27,Bayern,Stuttgart,1,1
1978,27,Braunschweig,Bremen,1,1
1978,27,Dortmund,Nürnberg,2,0
1978,27,Schalke,Darmstadt,4,2
1978,27,Frankfurt,Köln,1,4
1978,27,Gladbach,Bochum,2,0
1978,27,Hamburger SV,Düsseldorf,2,1
1978,27,Duisburg,K'lautern,3,1
1978,27,Bielefeld,Hertha,0,0
1978,28,K'lautern,Schalke,2,2
1978,28,Nürnberg,Duisburg,2,1
1978,28,Düsseldorf,Dortmund,3,1
1978,28,Bochum,Bremen,3,0
1978,28,Stuttgart,Gladbach,2,0
1978,28,Hertha,Bayern,1,1
1978,28,Köln,Bielefeld,2,1
1978,28,Darmstadt,Frankfurt,2,0
1978,28,Hamburger SV,Braunschweig,2,0
1978,29,Bayern,Köln,5,1
1978,29,Bremen,Stuttgart,0,2
1978,29,Braunschweig,Bochum,1,0
1978,29,Dortmund,Hamburger SV,1,3
1978,29,Duisburg,Düsseldorf,1,2
1978,29,Schalke,Nürnberg,0,0
1978,29,Frankfurt,K'lautern,2,2
1978,29,Gladbach,Hertha,0,2
1978,29,Bielefeld,Darmstadt,5,0
1978,30,K'lautern,Bielefeld,3,2
1978,30,Düsseldorf,Schalke,3,1
1978,30,Hamburger SV,Duisburg,3,0
1978,30,Stuttgart,Bochum,2,0
1978,30,Hertha,Bremen,0,2
1978,30,Köln,Gladbach,1,1
1978,30,Darmstadt,Bayern,1,3
1978,30,Nürnberg,Frankfurt,0,0
1978,30,Dortmund,Braunschweig,2,2
1978,31,Bremen,Köln,1,1
1978,31,Braunschweig,Stuttgart,2,2
1978,31,Duisburg,Dortmund,0,0
1978,31,Schalke,Hamburger SV,1,3
1978,31,Frankfurt,Düsseldorf,3,2
1978,31,Bielefeld,Nürnberg,2,0
1978,31,Bayern,K'lautern,1,0
1978,31,Gladbach,Darmstadt,3,1
1978,31,Bochum,Hertha,1,0
1978,32,Dortmund,Schalke,2,0
1978,32,Köln,Bochum,1,1
1978,32,K'lautern,Gladbach,1,3
1978,32,Nürnberg,Bayern,4,2
1978,32,Düsseldorf,Bielefeld,3,2
1978,32,Hamburger SV,Frankfurt,4,0
1978,32,Stuttgart,Hertha,3,0
1978,32,Braunschweig,Duisburg,0,2
1978,32,Darmstadt,Bremen,3,0
1978,33,Stuttgart,Köln,1,4
1978,33,Schalke,Duisburg,2,1
1978,33,Frankfurt,Dortmund,3,1
1978,33,Bielefeld,Hamburger SV,0,0
1978,33,Bayern,Düsseldorf,1,1
1978,33,Gladbach,Nürnberg,3,1
1978,33,Bremen,K'lautern,3,1
1978,33,Hertha,Braunschweig,2,2
1978,33,Bochum,Darmstadt,1,2
1978,34,Braunschweig,Schalke,2,1
1978,34,Darmstadt,Stuttgart,1,7
1978,34,K'lautern,Bochum,1,1
1978,34,Nürnberg,Bremen,2,2
1978,34,Düsseldorf,Gladbach,3,3
1978,34,Hamburger SV,Bayern,1,2
1978,34,Duisburg,Frankfurt,0,2
1978,34,Köln,Hertha,3,1
1978,34,Dortmund,Bielefeld,2,0
1979,1,Bremen,Uerdingen,1,0
1979,1,Köln,1860 München,2,1
1979,1,Frankfurt,Dortmund,0,1
1979,1,K'lautern,Düsseldorf,4,0
1979,1,Duisburg,Stuttgart,1,1
1979,1,Hertha,Braunschweig,0,0
1979,1,Bayern,Leverkusen,3,1
1979,1,Gladbach,Schalke,1,1
1979,1,Bochum,Hamburger SV,0,3
1979,2,Hamburger SV,Gladbach,3,0
1979,2,Leverkusen,Hertha,2,1
1979,2,Braunschweig,Duisburg,2,0
1979,2,Stuttgart,K'lautern,3,1
1979,2,Düsseldorf,Frankfurt,1,3
1979,2,Dortmund,Köln,3,1
1979,2,1860 München,Bremen,4,1
1979,2,Uerdingen,Bochum,1,0
1979,2,Schalke,Bayern,1,1
1979,3,Bremen,Dortmund,2,1
